time,Pjmax_BENSEKRANE,Pjmax_LALA SETTI,Pjmax_M LILIA HENNAIA,Pjmax_PIERRE DU CHAT,Pjmax_Sabra,Pjmax_TLEMCEN MN
1999-12-31,44.88615766167641,25.48302160575986,25.48302160575986,44.9535682797432,25.48302160575986,25.48302160575986
2000-12-31,22.745531424880028,25.2916325815022,25.2916325815022,23.70382184162736,25.2916325815022,25.2916325815022
2001-12-31,18.005975056439638,18.05239780806005,18.05239780806005,25.216987542808056,18.05239780806005,18.05239780806005
2002-12-31,23.4610827639699,20.607592910528183,20.607592910528183,23.01493501290679,20.607592910528183,20.607592910528183
2003-12-31,16.391929797828197,17.92302313260734,17.92302313260734,22.034604381769896,17.92302313260734,17.92302313260734
2004-12-31,39.37700428068638,44.43371091037989,44.43371091037989,34.26767019554973,44.43371091037989,44.43371091037989
2005-12-31,30.847008805722,23.41535277664661,23.41535277664661,26.005710382014517,23.41535277664661,23.41535277664661
2006-12-31,37.69238758832216,17.475439561530948,17.475439561530948,38.41075273230672,17.475439561530948,17.475439561530948
2007-12-31,38.85210771113634,20.20460651256144,20.20460651256144,35.48593204468489,20.20460651256144,20.20460651256144
2008-12-31,48.43152165412903,28.218424692749977,28.218424692749977,37.968278769403696,28.218424692749977,28.218424692749977
2009-12-31,33.38037617504597,21.027175476774573,21.027175476774573,41.47248174995184,21.027175476774573,21.027175476774573
2010-12-31,20.809619827196,19.70114791765809,19.70114791765809,23.581626266241077,19.70114791765809,19.70114791765809
2011-12-31,21.12508658319712,23.808885645121336,23.808885645121336,26.16616263985634,23.808885645121336,23.808885645121336
2012-12-31,36.71814976260066,50.33890418708325,50.33890418708325,23.59037697315216,50.33890418708325,50.33890418708325
2013-12-31,18.67641876451671,26.71395437791944,26.71395437791944,22.62838510796428,26.71395437791944,26.71395437791944
2014-12-31,25.658747367560863,22.07054011523724,22.07054011523724,33.19675214588642,22.07054011523724,22.07054011523724
